Username,TweetId,Title,Content
SenSanders,1206680725644365824,SenSanders_1206680725644365824,"The richest Americans who are doing phenomenally well? Rewarded with tax breaks.

The largest corporations enjoying record-breaking profits? Tax breaks.

Americans in need of help? The Trump administration will cut nutrition support to 700,000 of them. https://t.co/tSnHQo5EEf"
SenSanders,1206580216795152384,SenSanders_1206580216795152384,Failure is not an option. We are running out of time. The United States must lead the world in reducing carbon emissions and bring countries together to secure global action to avert climate catastrophe. https://t.co/LbvRxXiVHu
SenSanders,1206299417235476480,SenSanders_1206299417235476480,"Equal pay for equal work: women want that whole damn dollar, not 79 cents on the dollar. https://t.co/dwqb3QYla7"
SenSanders,1206237969792864256,SenSanders_1206237969792864256,"Right now, millionaires and billionaires pay the same amount of money into Social Security as someone making $133,000.

Why does the burden of Social Security taxes fall more heavily on those who make less? That is wrong and it has got to change. https://t.co/TApy6jauEs"
SenSanders,1206224002055843840,SenSanders_1206224002055843840,"Disney CEO Bob Iger's pay: $65.6 million
Disney workers: Living out of their cars

When we consider this grotesque inequality in wealth and power, ultimately we are asking a moral question: What kind of nation will we be? https://t.co/3bP7kIkpTF"
SenSanders,1206015415325011968,SenSanders_1206015415325011968,"We could eradicate HIV/AIDS in America. What’s standing in the way? The greed of the pharmaceutical industry.

An $8 HIV drug in Australia costs $2,000 in America. That is immoral. We need affordable, generic HIV medicine. Now. https://t.co/HACqKoE2RY"
SenSanders,1205964083427758080,SenSanders_1205964083427758080,"On the anniversary of the horrific Sandy Hook shootings, we must recommit to doing everything we can to stop gun violence.

The House passed gun-safety legislation almost 300 days ago. Senator McConnell's obstruction is unacceptable. Now is the time to save lives in this country."
SenSanders,1205930025754730496,SenSanders_1205930025754730496,"Our obstacle to solving the climate crisis is not technological—it is political. We have what we need to rapidly move to a 100% renewable-energy economy. 

Now we must build a powerful political movement to make that happen. https://t.co/pTNVco5nCw"
SenSanders,1205566018564874240,SenSanders_1205566018564874240,Fraud is the business model of the military-industrial complex. The time is long overdue for us to stand up to their lobbyists and fight for the basic needs of working families throughout this country. https://t.co/gW6rlRUyy2
SenSanders,1205482855922577408,SenSanders_1205482855922577408,"The United States must rise to the moral challenge of our time: climate change. We can bring countries together, harness America's know-how to transition the world to sustainable energy, and protect our planet. That is what real global leadership is about. https://t.co/Bnfi2YCeXr"
SenSanders,1205476174048182272,SenSanders_1205476174048182272,"Like the swindler he is, the president used charity money for veterans to pay off his own debts. The American people recognize he is the most corrupt president in modern history. Now even Mr. Trump has admitted his corruption. https://t.co/OmtrhOkmCx"
SenSanders,1204890008320200704,SenSanders_1204890008320200704,"My friend @RepRoKhanna is right: it is Orwellian for Congress to hand over billions of dollars worth of weapons and bombs to a president waging a horrific, unconstitutional war in Yemen—and call that progressive. https://t.co/6SUmUUhv3q"
SenSanders,1204858820889055232,SenSanders_1204858820889055232,"Mr. Trump and the GOP passed a tax scam two years ago. They said it would create jobs and boost wages.

Big surprise: none of that happened—but who got richer? Their millionaire and billionaire donors. https://t.co/Wt7apAZDiR"
SenSanders,1204824151351017472,SenSanders_1204824151351017472,Betsy DeVos will go down in history as the worst Education Secretary to ever hold that office.
SenSanders,1204795538819993600,SenSanders_1204795538819993600,"Over 50 years, the bottom half's annual income only grew by $8,000. Today, 50% of America makes $27,000 a year.
 
📈But the top 1%'s income tripled, to $1,000,000 a year.
📈Top 0.1% grew 400%—to $5,000,000.
📈Top 0.01% grew 500%—to $24,000,000.
 
We need a political revolution."
SenSanders,1204751149108207616,SenSanders_1204751149108207616,It is too late for us to carry on with establishment politics and establishment economics. This is not my opinion—it is just a scientific reality. https://t.co/cpkT0KL6Zp
SenSanders,1204536380979847168,SenSanders_1204536380979847168,"Article 25: ""A standard of living adequate for the health and well-being of himself and of his family, including food, clothing, housing and medical care""

Do not let anybody try to tell you that health care and housing are not fundamental human rights. https://t.co/AIs67Wd1ab"
SenSanders,1204516235431600128,SenSanders_1204516235431600128,"For the price of increasing Trump's Pentagon, Congress could provide all our children with free school meals and tuition-free public college.

Instead, we're voting on a $738-billion bill that lets Trump continue to help Saudi Arabia bomb Yemeni children. https://t.co/mzmKhEx38O"
SenSanders,1204506077368397824,SenSanders_1204506077368397824,Look around at the big-money interests spending millions of dollars on ads to confuse the American people. How will we beat them? Through the efforts of Medicare for All champions like @RepJayapal and @NationalNurses’ Jean Ross. This is how we make health care a human right. https://t.co/SIjSHnTSjX
SenSanders,1204490341090516992,SenSanders_1204490341090516992,"It's no great secret Trump's FCC is a friend to corporate interests. That's why it set out to destroy a free and open internet. 

Mitch McConnell: make your case against net neutrality to the American people. But do not block the Senate from voting on the Save The Internet Act."
SenSanders,1204455988348231680,SenSanders_1204455988348231680,"Donald Trump is the most corrupt president in history, and he must be held accountable. I strongly believe the announcement of articles of impeachment are appropriate and necessary, and I call on the full House to pass them."
SenSanders,1204441335119405056,SenSanders_1204441335119405056,"Think about all of the intellectual and emotional damage we do because we ignore the needs of our children.

Under my legislation with @Ilhan, we invest in our young people, we nurture them, and we make sure all of our kids get free school meals. https://t.co/KezZ7rXE2U"
SenSanders,1204244456020566016,SenSanders_1204244456020566016,"Congress must vote against this disastrous Pentagon authorization—a bill of astonishing moral cowardice. We do not need to shower Trump, his Saudi friends and the military-industrial complex with a $738-billion taxpayer giveaway. https://t.co/6GtiTMZtbY"
SenSanders,1204162086319861760,SenSanders_1204162086319861760,"The Lower Drug Costs Now Act goes after Big Pharma's greed and makes important investments in community health centers and dental care for those on Medicare. @USProgressives are fighting to make this bill even stronger, and I support their efforts."
SenSanders,1204151338126528512,SenSanders_1204151338126528512,"As a young person, I protested the Vietnam war. Americans were lied to and sent to die.

After 18 years of lies and $1 trillion of war in Afghanistan, we are in the same place. We must end this war and build a society that stops this from happening again. https://t.co/TIIXYcWNyz"
SenSanders,1204090469724098560,SenSanders_1204090469724098560,"Pharma giant @GileadSciences lies and cheats, then asks the government for tens of billions of dollars in monopoly profits.

@AOC and I demand that @uspto reject Gilead's endless greed. No one with HIV should have to die because they can't afford treatment.https://t.co/vouzfitf5g"
SenSanders,1204062797040168960,SenSanders_1204062797040168960,"How can you have a decent life today when you're barely getting by? This is what our workers ask themselves: 44% are in low-wage jobs averaging $18,000 a year.

My bill makes $15 an hour the minimum wage, providing relief to 40 million struggling Americans.https://t.co/gyKjU923yx"
SenSanders,1203797762082590720,SenSanders_1203797762082590720,"When 19-year-old, working-class kids go abroad, it’s to fight and die in Iraq and Afghanistan.
 
When Silicon Valley billionaires run abroad, they go to Bermuda to avoid paying their fair share of taxes. What patriotism! What love of country! https://t.co/BeNkhCFQfR"
SenSanders,1203746056342769664,SenSanders_1203746056342769664,"We cannot delay any longer: we must protect our oceans and the diversity of life that they provide for.

We will create millions of jobs building a sustainable economy to end the carbon emissions and run-off pollution that are devastating our seas."
SenSanders,1203726694017912832,SenSanders_1203726694017912832,"Here's a radical idea: Workers should be able to organize unions to fight for better pay and conditions without fear of intimidation, threats and often illegal behavior from their employers. https://t.co/MCLXBu4slI"
SenSanders,1203418114328866816,SenSanders_1203418114328866816,Amazon was valued at $1 trillion but pays $0 in federal taxes. So imagine my surprise to find out it didn’t need taxpayers to fork over billions in corporate welfare to create jobs in New York. @AOC and many others fighting for working people were right. https://t.co/uUF0bA3Yaj
SenSanders,1203308213166317568,SenSanders_1203308213166317568,"In my view, it would be insane to argue that our criminal justice system is not racist, broken, and in need of serious reform. https://t.co/bP3YfGlHaz"
SenSanders,1203048183435321344,SenSanders_1203048183435321344,"Public college tuition:
🇩🇰 $0 
🇫🇮 $0
🇳🇴 $0
🇸🇪 $0
🇨🇿 $0
🇮🇸 $0
🇲🇽 $0
 
🇺🇸 $10,230
 
Please do not tell me that in the richest country in the world, we cannot tax Wall Street to provide free higher education for all people—instead of crushing them under mountains of debt."
SenSanders,1202722803943907328,SenSanders_1202722803943907328,"A greedy drug company deprives Americans of lifesaving HIV medicine, lies about it, then has the audacity to ask for a monopoly to make billions more in profit. What a disgrace.

I applaud the grassroots activists opposing this obscene corporate giveaway. https://t.co/fzRpouOGa8"
SenSanders,1202683127258394624,SenSanders_1202683127258394624,"Did you know we once had a Republican president who expanded Social Security? Maybe today's Republicans should listen to what he had to say about the program, instead of trying to destroy it. https://t.co/qxChWhhv5W"
SenSanders,1202625410338566144,SenSanders_1202625410338566144,"The average interest rate for a payday loan in Utah? 652%. 70-year-old Vietnam veterans are being jailed for not being able to keep up.

The Loan Shark Prevention Act, from @AOC and I, would put an end this disgusting greed. https://t.co/BNNoqmV0xW"
SenSanders,1202398003929239552,SenSanders_1202398003929239552,"No, this isn't it, Ms. DeVos. Cancel all student debt."
SenSanders,1202332018589261824,SenSanders_1202332018589261824,"We take from the poor, we give to the rich: this is the philosophy of the modern Republican party. https://t.co/7SLSqsq33V"
SenSanders,1202287585684529152,SenSanders_1202287585684529152,"Who is helping keep Saudi Arabia’s warplanes in the air as they bomb Yemen—where children are dying of hunger in the worst humanitarian crisis on the planet?

The United States of America. That has got to stop. https://t.co/O2ruSdyRlf"
SenSanders,1202236798958788608,SenSanders_1202236798958788608,"Wealth of the richest Americans: $35.4 trillion
Wealth of the entire American middle class: $36.9 trillion

Maybe, just maybe, it is time for Wall Street and the top 1 percent to start paying their fair share of taxes. https://t.co/jdxRGTd8ON"
SenSanders,1201921181869395968,SenSanders_1201921181869395968,"Drug companies charge the American people whatever price they want, and they can because our system, and only ours, allows it.

It will not be an easy fight—no great struggle for justice is—but working together, we will end the outrageous greed of Big Pharma."
SenSanders,1201852392813342720,SenSanders_1201852392813342720,End this war. https://t.co/xnNAvbKElT
SenSanders,1201561167388454912,SenSanders_1201561167388454912,"On #CyberMonday, shoppers will rely on the U.S. Postal Service for fast, reliable, and affordable shipping. But Mr. Trump wants to privatize and destroy it.

These good-paying unionized jobs lifted families like @MrDannyGlover's into the middle class—we must protect them. https://t.co/yOmClr6Yym"
SenSanders,1201544693257003008,SenSanders_1201544693257003008,"We are taking on the big-money interests who have an army of lobbyists trying to defeat Medicare for All. 
 
They are terrified that the American people recognize that health care is a human right. They're right to be terrified. https://t.co/3arb89pKue"
SenSanders,1201505879415279616,SenSanders_1201505879415279616,"More than a decade ago, advocates for working people warned that the WTO and unfettered free trade agreements would lead to the loss of millions of good-paying American jobs. Guess what? We were right. https://t.co/p9zpivBCDp"
SenSanders,1201234063106957312,SenSanders_1201234063106957312,"This is called oligarchy: government of, by, and for the billionaire class. https://t.co/y0BEupb794"
SenSanders,1201197086231998464,SenSanders_1201197086231998464,Our world is beautiful and fragile. We must put our energies into building the political power we need to solve the problem of climate change before it is too late.
SenSanders,1201186159755436032,SenSanders_1201186159755436032,"Trump and his friends weren't satisfied with giving away trillions of dollars to the rich—now they're trying to take food out of the mouths of a million needy schoolchildren across America.

We have got to stand together and defeat their disgusting agenda. https://t.co/aceqWOheZB"
SenSanders,1200899296507367424,SenSanders_1200899296507367424,"Nearly half our college students are going hungry. The top 25 hedge-fund managers on average get $850 million a year—each.

Wall Street’s greed wrecked the hopes and futures of an entire generation. So we will tax Wall Street to cancel all student debt and offer college for all."
SenSanders,1200821066597142528,SenSanders_1200821066597142528,"I stand in solidarity with Amazon warehouse workers demanding to be treated like human beings. They are sick and tired of the brutal working conditions, injuries, surveillance, and workplace deaths—all to fatten the pockets of a billion-dollar corporation. https://t.co/trLHDa1eBw"
SenSanders,1200438853707780096,SenSanders_1200438853707780096,"""Tax me!"" Let's listen to these Patriotic Millionaires who want their taxes raised, not cut. https://t.co/ZzMylBuppu"
SenSanders,1200081024845336576,SenSanders_1200081024845336576,"Today I am thankful for the people who are making the choice to build a more just and equitable food system in this great country. Working together, I know we can achieve it."
SenSanders,1200081022890758144,SenSanders_1200081022890758144,Farmworkers often go unrecognized for their vital contributions to bringing food to our tables. But they are vulnerable to abuse and many have been forced to work in modern-day slavery. The exploitation of farmworkers has no place in a civilized society. https://t.co/0OiQRESEVp
SenSanders,1200081020982300672,SenSanders_1200081020982300672,"The system is worse for Black people and Native Americans, who own less than 4% of farms in the U.S. and are more than twice as likely to be food insecure than the U.S. as a whole. Racial injustice in the food system—that is a political choice. https://t.co/7NzHgrLW6z"
SenSanders,1200081018566402048,SenSanders_1200081018566402048,"Farmers who grew the food we enjoy today only received 12 cents for every dollar spent on Thanksgiving. As agribusinesses get bigger, farmers’ checks get smaller. Allowing massive agribusinesses to push family farmers off the land is a political choice. https://t.co/r1IlUVmHvu"
SenSanders,1200081016628617216,SenSanders_1200081016628617216,"40 million people go hungry in America each year. Among children, in the richest country on Earth, how outrageous is it that 1 in 5 will go hungry this year? Yet Mr. Trump has proposed $22 billion in cuts to SNAP (food stamps). https://t.co/F35CYOju3h"
SenSanders,1200081011360587776,SenSanders_1200081011360587776,"From my family to yours—on behalf of Jane, our four kids, seven grandkids and myself—I would like to wish everyone a very happy Thanksgiving. https://t.co/KmsWZL7vps"
SenSanders,1199807997746266112,SenSanders_1199807997746266112,"The coal industry's own research predicted melting polar icecaps and flooding of major cities due to global warming. In 1966.

We will look back at the decades of corporate lies and greed blocking climate action as one of the great crimes in history. https://t.co/oA2PlPp0Xf"
SenSanders,1199734899600703488,SenSanders_1199734899600703488,"We are in a crisis never before faced by a rich, industrialized democracy. Our people are dying sooner and sooner, many out of despair.

If we do not end the pain and suffering of millions of Americans, we will condemn an entire generation to early death. https://t.co/50fngXPEEp"
SenSanders,1199724941853245440,SenSanders_1199724941853245440,"When Trump vetoed our historic legislation to end the horrors in Yemen, the peace movement in this country did not give up—they began mobilizing even more strongly.

@RepRoKhanna is absolutely right. This is how we are going to stop this unconstitutional war. https://t.co/FjwBEqjTj7"
SenSanders,1199699481320677376,SenSanders_1199699481320677376,Senator Schumer is right. Congress has got to stand up for the Constitution and tell this lawless president: We are not giving you a Pentagon bill that allows you to partner with the despotic Saudi regime in its horrific war in Yemen.
SenSanders,1199427573379416064,SenSanders_1199427573379416064,"Some CEOs get paid more than 1,000 times their typical employee. Most Americans think the ratio should be 7 to 1.

If American corporations can't align closer with American values, then we are going to tax outrageous CEO pay until they do. https://t.co/ewfH3vfDKm"
SenSanders,1199387288947580928,SenSanders_1199387288947580928,"This is a full-blown crisis and Trump is only making it worse. 

Congress must demonstrate the guts to take on the fossil fuel industry and declare a climate emergency."
SenSanders,1199354536407818240,SenSanders_1199354536407818240,"Trump, a tax dodger who abused and cheated his own workers, has done everything he can to get the government to enrich the billionaire class.

Any wonder why Amazon gets away with injuring its warehouse employees and paying $0 in federal taxes?"
SenSanders,1199327657260924928,SenSanders_1199327657260924928,"Our education agenda will not tolerate billionaires like Betsy DeVos. Instead, we will:

🏫Stop privatizing public schools
👩🏽‍🏫Fully fund public education
❌Cancel all student debt
⚖️Ensure that educators, parents, and students get the dignity and respect that they deserve"
SenSanders,1199112563847417856,SenSanders_1199112563847417856,"The Green New Deal for Public Housing is a win-win-win: we will invest in our public housing, address the climate emergency, and create more than 240,000 good-paying jobs. https://t.co/uOcRWF1GBA"
SenSanders,1199052772764729344,SenSanders_1199052772764729344,"After a lifetime of lying and cheating to enrich himself and his billionaire friends, Mr. Trump—shock of all shocks—has abandoned his campaign promise to have Medicare negotiate drug prices. https://t.co/oCsswoYten"
SenSanders,1199034937208377344,SenSanders_1199034937208377344,"How obscene is a law enforcement system that arrests the survivor of a workplace disaster rather than those who exploit their workers and put them in dangerous conditions?
 
The targeting and demonizing of undocumented people must end immediately. https://t.co/XzVUEOUBCK"
SenSanders,1198962891287912448,SenSanders_1198962891287912448,"Let’s be honest and acknowledge that we are seeing a rapid movement toward a political system in which a handful of very wealthy people and special interests determine who gets elected or who does not.
 
That is not, to say the least, what this country is supposed to be about."
SenSanders,1198735029393874944,SenSanders_1198735029393874944,"The greed and impunity of the richest 1% is costing us $5,000,000,000,000. 

America's wealthiest and most powerful people cannot be above the law. They must pay the taxes they already owe, just like working Americans. https://t.co/ZtnorJHZDd"
SenSanders,1198690683776839680,SenSanders_1198690683776839680,"Zero-emission electric buses manufactured in America, with good union wages, local hiring, and apprenticeships to bring marginalized communities into the green economy.
 
Sound radical? It's already happening. This is what a Green New Deal is about. https://t.co/GJPEEWWKrE"
SenSanders,1198654239771430912,SenSanders_1198654239771430912,Fine—let’s call it “common sense.”
SenSanders,1198315223117180928,SenSanders_1198315223117180928,"I congratulate @NationalNurses on this major achievement! This is what we can do when workers—facing unacceptable violence at their jobs—come together, organize, and engage in the political process. Now we must pass this legislation in the Senate without delay."
SenSanders,1198281357610356736,SenSanders_1198281357610356736,"In the richest country in the world, why have 100 rural hospitals closed over the past decade? We know they are less likely to close when more people are covered.

We must end the embarrassment of being the only major country not to guarantee health care. https://t.co/0ns8G4AB78"
SenSanders,1198020851460907008,SenSanders_1198020851460907008,"Fighting daily, @realDonaldTrump? Drug prices have skyrocketed. Maybe appointing a pharma executive to lower drug prices wasn't such a great idea.

If you want to stop wasting time, you should back my Affordable and Safe Prescription Drug Importation Act, you phony."
SenSanders,1197950304056201216,SenSanders_1197950304056201216,"Jane and I express our condolences to the family of Vermont entrepreneur, Jake Burton. We appreciate his innovations in the sport of snowboarding, and the joy and excitement that he brought to millions throughout the world. https://t.co/1gV2buZrga"
SenSanders,1197936249933357056,SenSanders_1197936249933357056,"We are locking up millions of Americans in cages—disproportionately people of color—but nobody ever asks, ""How are you going to pay for that?"" I wonder why that is."
SenSanders,1197874020991021056,SenSanders_1197874020991021056,"I’m having déjà vu as some in Congress repeat the same arguments used to pass the disastrous NAFTA agreement in 1992 to pass Trump’s NAFTA 2.0 today. 

Sorry, but the American people won't allow any trade deal to go through that outsources good American jobs this time around. https://t.co/0sXvAsVHju"
SenSanders,1197640034574319616,SenSanders_1197640034574319616,"It is outrageous that Trump deployed American troops into harm's way to guard Syrian oil wells. Why? He said he wants to make a deal with ExxonMobil to sell that oil. 

This is illegal and unconstitutional. We must rein him in and stop these endless wars. https://t.co/UIERhZnCpq"
SenSanders,1197538924274552832,SenSanders_1197538924274552832,"Good. If we criminalize compassion, we have lost our way as a society. Providing humanitarian aid to men, women and children so that they do not die in the desert—whether on the border or anywhere—is not a crime."
SenSanders,1197291510838022144,SenSanders_1197291510838022144,"How do you explain the mentality of the billionaire Sackler family? They weren't content to destroy thousands of lives for profit in America—they had to push opioids on the people of China, too. 

The level of greed and cruelty is breathtaking. https://t.co/uyEV5GIarS"
SenSanders,1197252104630521856,SenSanders_1197252104630521856,"Today, we remember transgender people whose lives were taken. The attacks against transgender people are part of a bigotry which has got to end. To all transgender people I say: We stand with you. #TDOR https://t.co/QQBakp39bl"
SenSanders,1197210683093528576,SenSanders_1197210683093528576,"Latina workers lose $28,036 annually and $1,121,440 over 40 years compared to what white men make—because they are paid less. That's outrageous. This might be a ""radical"" idea, but maybe it's time for Latinas to get equal pay for equal work."
SenSanders,1197193198474551296,SenSanders_1197193198474551296,"Congratulations to activists for pushing the state to limit fracking in California. Fracking contributes to the climate crisis, increases earthquake risks and threatens our drinking water. Together, we can—and we will—ban fracking nationwide."
SenSanders,1196969926441029632,SenSanders_1196969926441029632,All people have the right to protest for a better future. I call on the Iranian government to end the internet blackout and stop violence against demonstrators. https://t.co/mB45vFDNy5
SenSanders,1196946241952845824,SenSanders_1196946241952845824,"When I was in the House of Representatives, all the corporations in the world were telling us how great NAFTA would be. I did not buy it. I was right.

I will not support any deal that makes American workers compete against people earning pennies an hour. https://t.co/P7F83mAxts"
SenSanders,1196874001257238528,SenSanders_1196874001257238528,I agree with Representative Ilhan Omar: The answer to hate is not more hate; it is compassion. https://t.co/zHwTHAusVt
SenSanders,1196855852923314176,SenSanders_1196855852923314176,"The top 1% owe 70% of unpaid taxes. Collecting less than a third of those taxes can fund all of this:

🎓 Tuition-free college for all
🏡 A Green New Deal for public housing
🚰 Clean tap water for all
🍝 Universal school meals

Don't tell me we can't afford to live with dignity."
SenSanders,1196828876305059840,SenSanders_1196828876305059840,"If my memory is correct, this is exactly what the #NoDAPL movement warned about. It is why I stood with them in 2011 to oppose the expansion of the Keystone pipeline. 

We must clean up this disaster and immediately transition away from fossil fuels to renewable energy."
SenSanders,1196574337635147776,SenSanders_1196574337635147776,"I oppose the intervention of Bolivia's security forces in the democratic process and their repression of Indigenous protesters. When the military intervened and asked President Evo Morales to leave, in my view, that’s called a coup. https://t.co/TPFGxw1wWP"
SenSanders,1196527568704458752,SenSanders_1196527568704458752,"Israeli settlements in occupied territory are illegal. This is clear from international law and multiple United Nations resolutions. Once again, Mr. Trump is isolating the United States and undermining diplomacy by pandering to his extremist base."
SenSanders,1196463051077275648,SenSanders_1196463051077275648,The system is rigged against working people.
SenSanders,1196453771846524928,SenSanders_1196453771846524928,Looking for a paid internship with Senator Sanders? Are you a student or recent graduate? Apply to be a full-time intern in my D.C. office. https://t.co/EPSZUJsFvB
SenSanders,1196196982425038848,SenSanders_1196196982425038848,The American people are united on issue after issue. We must legalize marijuana now—and expunge all past marijuana convictions as a matter of racial and economic justice.
SenSanders,1196119112763752448,SenSanders_1196119112763752448,"Where did the money from Trump's ""tax cuts for the middle class"" go? To wealthy corporations who have spent $1 trillion buying back their own stock to enrich executives and wealthy shareholders. That's not acceptable. https://t.co/tfHGRE1Dq7"
SenSanders,1195825798047043584,SenSanders_1195825798047043584,"Trump's federal government won't tackle climate change, improve public housing, or create unionized renewable and retrofitting jobs.

The solution to these challenges, in my view, is both possible and necessary: we need a Green New Deal for Public Housing. https://t.co/NynY2MxTNm"
SenSanders,1195792604073512960,SenSanders_1195792604073512960,"Observing the laws of war is essential to our national security. President Trump pardoned and absolved these soldiers yesterday, overruling his own top security officials. This is wrong and disrespectful to those serving honorably. It makes us less safe. https://t.co/uxrEdc0zew"
SenSanders,1195769802410930176,SenSanders_1195769802410930176,"I am proud to have fought over the years for the idea that health care is a human right—not a privilege. When we pass Medicare for All, it will be because millions of people, over decades, created an unstoppable grassroots movement for justice. https://t.co/VGMuyTvIQf"
SenSanders,1195729399603175424,SenSanders_1195729399603175424,"The Gap corporation didn’t give a damn about struggling workers as it showered its failing CEO with millions of dollars a year. 

We will no longer tolerate socialism for the rich and powerful. Congress must pass our Tax Excessive CEO Pay Act."
SenSanders,1195482006324490240,SenSanders_1195482006324490240,"This decision by the parole board is critically important. Rodney Reed's execution should not just be delayed, but canceled.

Real criminal justice reform must include joining every other major democracy in eliminating the death penalty."
SenSanders,1195401457039749120,SenSanders_1195401457039749120,"The biggest threats that we face today—climate change, inequality, rising authoritarianism, and a refugee crisis—do not have military solutions.

It's time to stop spending trillions on endless wars and get to work on things that will help America succeed for future generations."
SenSanders,1195372388495613952,SenSanders_1195372388495613952,"Trump should be impeached and he will be impeached. But that does not mean we neglect the other crises facing this country, whether it is the housing crisis or climate change. We are mature enough as a nation to walk and chew bubble gum at the same time. https://t.co/dQjSDxdkmy"
SenSanders,1195328969077342208,SenSanders_1195328969077342208,"Can anyone possibly defend taking away lunch from little kids? Would my GOP colleagues care to work with me and @IlhanMN to end these outrageous stories?

We have a bill that wipes out school lunch debt and makes free school meals universal. Let's pass it."
SenSanders,1195118729971032064,SenSanders_1195118729971032064,"I thank public housing residents for sharing their stories with us today about their struggles and what green jobs could do for their communities. 

I am more committed than ever to work with @AOC to pass a Green New Deal and make dignified housing a human right. https://t.co/dIIjRMXwVI"
SenSanders,1195068198460243968,SenSanders_1195068198460243968,"Sen. Sanders, Rep. Ocasio-Cortez, and climate and housing activists lay out how we will transform public housing to create hundreds of thousands of green jobs. https://t.co/YqqEF5e0lA"
SenSanders,1195053297528381440,SenSanders_1195053297528381440,"It is truly outrageous that at the very same time the Santa Clarita school shooting was happening, Senate Republicans—led by Mitch McConnell—refused to pass gun safety legislation.

Congress and Trump must finally have the courage to stand up to the NRA. Enough is enough!"
SenSanders,1195048870432137216,SenSanders_1195048870432137216,Let us not forget: Climate change is the existential crisis of our time. This is the moment for bold action to empower the frontline communities who are most affected as we transform our energy system. This is how we prevent irreparable harm to our planet.
SenSanders,1195042941649203200,SenSanders_1195042941649203200,"You’re right, @RepAOC. We will ensure a dignified life, with parks, gardens, and community centers, for our public housing residents. We invest $172 billion in retrofits that improve health, safety and comfort—while eliminating all carbon emissions in our public housing."
SenSanders,1195039949038510080,SenSanders_1195039949038510080,"How many jobs are we talking about?
 
📈 Nearly 250,000 good-paying, family-sustaining, union jobs per year across the country if this goes through.

🚙 At the same time, we reduce carbon pollution on the scale of taking 1.2 million cars off the road over 10 years."
SenSanders,1194993017167470592,SenSanders_1194993017167470592,"I am delighted to be standing with @RepAOC, public housing residents, and climate activists to introduce the Green New Deal for Public Housing today. We must boldly take on the housing and climate crises and create millions of jobs. https://t.co/GUcHQNbZVn"
SenSanders,1194959171155890176,SenSanders_1194959171155890176,"Rep. Tlaib is exactly right. And if these corporations insist on paying their CEOs hundreds of times more than their workers, we will tax them at rate high enough to fund the creation of 230,000 clean energy jobs."
SenSanders,1194727243295207424,SenSanders_1194727243295207424,"Today, I am proud to introduce the Tax Excessive CEO Pay Act with @RepBarbaraLee and @RepRashida. If corporations can't understand why it's absurd to pay their CEOs more in a year than their workers will earn in a lifetime, then maybe this bill will help them figure it out. https://t.co/EonQPOcBjp"
SenSanders,1194685600521216000,SenSanders_1194685600521216000,"The student debt crisis is only getting worse. If we can bail out Wall Street banks after they destroyed the U.S. economy, do not tell me we cannot bail out 40 million people whose only crime is trying to get a higher education. https://t.co/Vh8VQYUzlq"
SenSanders,1194278699903995904,SenSanders_1194278699903995904,"Trump's attack on the DACA program is the ugliest and most cruel decision made by a president in our modern history.

I will do everything I possibly can to protect Dreamers from being thrown out of the only country they have ever known. https://t.co/Uo6HVINlGB"
SenSanders,1194241945062776832,SenSanders_1194241945062776832,What kind of society do we live in when a mother is charged nearly $1 million by her employer-based insurance for the birth of her own child? The health care system is broken. We need Medicare for All.
SenSanders,1193970667265445888,SenSanders_1193970667265445888,"If you think it is too expensive to take care of our veterans, don't send them to war. https://t.co/yCLyUablN9"
SenSanders,1193930257054732288,SenSanders_1193930257054732288,"On Veterans Day, let us renew our promise to returned service members by ending the injustices that too many of them face, such as homelessness, loneliness, and deportations. We must also strengthen the VA so that veterans and their families get the support they deserve."
SenSanders,1193638096664813568,SenSanders_1193638096664813568,"A retail worker who misses a shift because of an emergency can be fired on the spot. 

But what happened when Gap's CEO oversaw sales and stock declines? He got a 33% pay raise and made $20 million a year—3,500 times more than his workers. Obscene. https://t.co/0xOVMMowtf"
SenSanders,1193571468766056448,SenSanders_1193571468766056448,"50 years ago, every dollar of an estate over $10 million was taxed at a rate of 77 percent. Since then, wealthy elites have worked to gut the estate tax—and inequality has exploded. 

Our job: Bring back this critical tool to stop the rise of oligarchy. https://t.co/FvBAbigj6e"
SenSanders,1193195737724706816,SenSanders_1193195737724706816,"In the richest country in the world, no child should be poisoned by contaminated water coming through their faucet. What has gone on in Flint, where 30,000 kids have been exposed to neurotoxins, is a crime and an obscenity. https://t.co/xXghULqEYv"
SenSanders,1192941198983532544,SenSanders_1192941198983532544,"We have got to join the rest of the developed world and abolish the death penalty. Too many innocent people, particularly people of color, get caught up in this unjust policy. A civilized society should not be involved in the murder of other Americans. https://t.co/366d0w3QZu"
SenSanders,1192881796289089536,SenSanders_1192881796289089536,"Despite GOP efforts to sabotage health care for millions of Americans, the Affordable Care Act is still the law.

Spread the word: You can sign up for health insurance today. Open enrollment runs until December 15. Go to https://t.co/abvyRmbFsY to choose a plan and get covered. https://t.co/KzprONt2fq"
SenSanders,1192522754718867456,SenSanders_1192522754718867456,"Philadelphia police stopped 25,000 cars because they ""smelled marijuana."" 

84% were African American drivers. They found marijuana only 12% of the time.

Our job must be to end the War on Drugs—and get racial bias out of law enforcement at the same time. https://t.co/6luwr6TayC"
